date,year,month,day,day_of_week,is_weekend,WeatherStationName_en,rain_mm_imputed,rain_trace_flag,rain_occurrence_flag,index_right,District_no,District
2024/1/6,2024,1,6,Saturday,1,Sheung Shui,0,0,0,12,N,North
2024/1/7,2024,1,7,Sunday,1,Sheung Shui,0,0,0,12,N,North
2024/1/8,2024,1,8,Monday,0,Sheung Shui,0,0,0,12,N,North
2024/1/9,2024,1,9,Tuesday,0,Sheung Shui,0,0,0,12,N,North
2024/1/10,2024,1,10,Wednesday,0,Sheung Shui,0,0,0,12,N,North
2024/1/11,2024,1,11,Thursday,0,Sheung Shui,0,0,0,12,N,North
2024/1/12,2024,1,12,Friday,0,Sheung Shui,0,0,0,12,N,North
2024/1/13,2024,1,13,Saturday,1,Sheung Shui,0,0,0,12,N,North
2024/1/14,2024,1,14,Sunday,1,Sheung Shui,0,0,0,12,N,North
2024/1/15,2024,1,15,Monday,0,Sheung Shui,0,0,0,12,N,North
2024/1/16,2024,1,16,Tuesday,0,Sheung Shui,0,0,0,12,N,North
2024/1/17,2024,1,17,Wednesday,0,Sheung Shui,0,0,0,12,N,North
2024/1/18,2024,1,18,Thursday,0,Sheung Shui,0,0,0,12,N,North
2024/1/19,2024,1,19,Friday,0,Sheung Shui,0,0,0,12,N,North
2024/1/20,2024,1,20,Saturday,1,Sheung Shui,0,0,0,12,N,North
2024/1/21,2024,1,21,Sunday,1,Sheung Shui,0,0,0,12,N,North
2024/1/22,2024,1,22,Monday,0,Sheung Shui,0,0,0,12,N,North
2024/1/23,2024,1,23,Tuesday,0,Sheung Shui,3.5,0,1,12,N,North
2024/1/24,2024,1,24,Wednesday,0,Sheung Shui,0,0,0,12,N,North
2024/1/25,2024,1,25,Thursday,0,Sheung Shui,0,0,0,12,N,North
2024/1/26,2024,1,26,Friday,0,Sheung Shui,0,0,0,12,N,North
2024/1/27,2024,1,27,Saturday,1,Sheung Shui,0.5,0,1,12,N,North
2024/1/28,2024,1,28,Sunday,1,Sheung Shui,1,0,1,12,N,North
2024/1/29,2024,1,29,Monday,0,Sheung Shui,0,0,0,12,N,North
2024/1/30,2024,1,30,Tuesday,0,Sheung Shui,0.5,0,1,12,N,North
2024/1/31,2024,1,31,Wednesday,0,Sheung Shui,0,0,0,12,N,North
2024/2/1,2024,2,1,Thursday,0,Sheung Shui,0.5,0,1,12,N,North
2024/2/2,2024,2,2,Friday,0,Sheung Shui,0,0,0,12,N,North
2024/2/3,2024,2,3,Saturday,1,Sheung Shui,0,0,0,12,N,North
2024/2/4,2024,2,4,Sunday,1,Sheung Shui,0,0,0,12,N,North
2024/2/5,2024,2,5,Monday,0,Sheung Shui,0,0,0,12,N,North
2024/2/6,2024,2,6,Tuesday,0,Sheung Shui,0,0,0,12,N,North
2024/2/7,2024,2,7,Wednesday,0,Sheung Shui,1,0,1,12,N,North
2024/2/8,2024,2,8,Thursday,0,Sheung Shui,2,0,1,12,N,North
2024/2/9,2024,2,9,Friday,0,Sheung Shui,0.5,0,1,12,N,North
2024/2/10,2024,2,10,Saturday,1,Sheung Shui,0,0,0,12,N,North
2024/2/11,2024,2,11,Sunday,1,Sheung Shui,0,0,0,12,N,North
2024/2/12,2024,2,12,Monday,0,Sheung Shui,0,0,0,12,N,North
2024/2/13,2024,2,13,Tuesday,0,Sheung Shui,0,0,0,12,N,North
2024/2/14,2024,2,14,Wednesday,0,Sheung Shui,0,0,0,12,N,North
2024/2/15,2024,2,15,Thursday,0,Sheung Shui,0,0,0,12,N,North
2024/2/16,2024,2,16,Friday,0,Sheung Shui,0,0,0,12,N,North
2024/2/17,2024,2,17,Saturday,1,Sheung Shui,0,0,0,12,N,North
2024/2/18,2024,2,18,Sunday,1,Sheung Shui,0,0,0,12,N,North
2024/2/19,2024,2,19,Monday,0,Sheung Shui,0,0,0,12,N,North
2024/2/20,2024,2,20,Tuesday,0,Sheung Shui,0,0,0,12,N,North
2024/2/21,2024,2,21,Wednesday,0,Sheung Shui,0,0,0,12,N,North
2024/2/22,2024,2,22,Thursday,0,Sheung Shui,0,0,0,12,N,North
2024/2/23,2024,2,23,Friday,0,Sheung Shui,0,0,0,12,N,North
2024/2/24,2024,2,24,Saturday,1,Sheung Shui,0,0,0,12,N,North
2024/2/25,2024,2,25,Sunday,1,Sheung Shui,0,0,0,12,N,North
2024/2/26,2024,2,26,Monday,0,Sheung Shui,0,0,0,12,N,North
2024/2/27,2024,2,27,Tuesday,0,Sheung Shui,0,0,0,12,N,North
2024/2/28,2024,2,28,Wednesday,0,Sheung Shui,0,0,0,12,N,North
2024/2/29,2024,2,29,Thursday,0,Sheung Shui,0,0,0,12,N,North
2024/3/1,2024,3,1,Friday,0,Sheung Shui,0,0,0,12,N,North
2024/3/2,2024,3,2,Saturday,1,Sheung Shui,2.5,0,1,12,N,North
2024/3/3,2024,3,3,Sunday,1,Sheung Shui,0,0,0,12,N,North
2024/3/4,2024,3,4,Monday,0,Sheung Shui,0,0,0,12,N,North
2024/3/5,2024,3,5,Tuesday,0,Sheung Shui,1.5,0,1,12,N,North
2024/3/6,2024,3,6,Wednesday,0,Sheung Shui,0.5,0,1,12,N,North
2024/3/7,2024,3,7,Thursday,0,Sheung Shui,5.5,0,1,12,N,North
2024/3/8,2024,3,8,Friday,0,Sheung Shui,0,0,0,12,N,North
2024/3/9,2024,3,9,Saturday,1,Sheung Shui,3,0,1,12,N,North
2024/3/10,2024,3,10,Sunday,1,Sheung Shui,6,0,1,12,N,North
2024/3/11,2024,3,11,Monday,0,Sheung Shui,9,0,1,12,N,North
2024/3/12,2024,3,12,Tuesday,0,Sheung Shui,0,0,0,12,N,North
2024/3/13,2024,3,13,Wednesday,0,Sheung Shui,0,0,0,12,N,North
2024/3/14,2024,3,14,Thursday,0,Sheung Shui,0,0,0,12,N,North
2024/3/15,2024,3,15,Friday,0,Sheung Shui,0,0,0,12,N,North
2024/3/16,2024,3,16,Saturday,1,Sheung Shui,0,0,0,12,N,North
2024/3/17,2024,3,17,Sunday,1,Sheung Shui,0,0,0,12,N,North
2024/3/18,2024,3,18,Monday,0,Sheung Shui,0,0,0,12,N,North
2024/3/19,2024,3,19,Tuesday,0,Sheung Shui,2,0,1,12,N,North
2024/3/20,2024,3,20,Wednesday,0,Sheung Shui,0,0,0,12,N,North
2024/3/21,2024,3,21,Thursday,0,Sheung Shui,0,0,0,12,N,North
2024/3/22,2024,3,22,Friday,0,Sheung Shui,0,0,0,12,N,North
2024/3/23,2024,3,23,Saturday,1,Sheung Shui,0,0,0,12,N,North
2024/3/24,2024,3,24,Sunday,1,Sheung Shui,0,0,0,12,N,North
2024/3/25,2024,3,25,Monday,0,Sheung Shui,0,0,0,12,N,North
2024/3/26,2024,3,26,Tuesday,0,Sheung Shui,0,0,0,12,N,North
2024/3/27,2024,3,27,Wednesday,0,Sheung Shui,0,0,0,12,N,North
2024/3/28,2024,3,28,Thursday,0,Sheung Shui,0,0,0,12,N,North
2024/3/29,2024,3,29,Friday,0,Sheung Shui,0,0,0,12,N,North
2024/3/30,2024,3,30,Saturday,1,Sheung Shui,0,0,0,12,N,North
2024/3/31,2024,3,31,Sunday,1,Sheung Shui,0,0,0,12,N,North
2024/4/1,2024,4,1,Monday,0,Sheung Shui,0,0,0,12,N,North
2024/4/2,2024,4,2,Tuesday,0,Sheung Shui,0,0,0,12,N,North
2024/4/3,2024,4,3,Wednesday,0,Sheung Shui,0,0,0,12,N,North
2024/4/4,2024,4,4,Thursday,0,Sheung Shui,0,0,0,12,N,North
2024/4/5,2024,4,5,Friday,0,Sheung Shui,0,0,0,12,N,North
2024/4/6,2024,4,6,Saturday,1,Sheung Shui,45.5,0,1,12,N,North
2024/4/7,2024,4,7,Sunday,1,Sheung Shui,10,0,1,12,N,North
2024/4/8,2024,4,8,Monday,0,Sheung Shui,3,0,1,12,N,North
2024/4/9,2024,4,9,Tuesday,0,Sheung Shui,0.5,0,1,12,N,North
2024/4/10,2024,4,10,Wednesday,0,Sheung Shui,0,0,0,12,N,North
2024/4/11,2024,4,11,Thursday,0,Sheung Shui,0,0,0,12,N,North
2024/4/12,2024,4,12,Friday,0,Sheung Shui,0,0,0,12,N,North
2024/4/13,2024,4,13,Saturday,1,Sheung Shui,0,0,0,12,N,North
2024/4/14,2024,4,14,Sunday,1,Sheung Shui,0,0,0,12,N,North
2024/4/15,2024,4,15,Monday,0,Sheung Shui,0,0,0,12,N,North
2024/4/16,2024,4,16,Tuesday,0,Sheung Shui,0,0,0,12,N,North
2024/4/17,2024,4,17,Wednesday,0,Sheung Shui,0,0,0,12,N,North
2024/4/18,2024,4,18,Thursday,0,Sheung Shui,24,0,1,12,N,North
2024/4/19,2024,4,19,Friday,0,Sheung Shui,0.5,0,1,12,N,North
2024/4/20,2024,4,20,Saturday,1,Sheung Shui,69,0,1,12,N,North
2024/4/21,2024,4,21,Sunday,1,Sheung Shui,46.5,0,1,12,N,North
2024/4/22,2024,4,22,Monday,0,Sheung Shui,15.5,0,1,12,N,North
2024/4/23,2024,4,23,Tuesday,0,Sheung Shui,88.5,0,1,12,N,North
2024/4/24,2024,4,24,Wednesday,0,Sheung Shui,2.5,0,1,12,N,North
2024/4/25,2024,4,25,Thursday,0,Sheung Shui,4,0,1,12,N,North
2024/4/26,2024,4,26,Friday,0,Sheung Shui,50.5,0,1,12,N,North
2024/4/27,2024,4,27,Saturday,1,Sheung Shui,0,0,0,12,N,North
2024/4/28,2024,4,28,Sunday,1,Sheung Shui,4,0,1,12,N,North
2024/4/29,2024,4,29,Monday,0,Sheung Shui,0,0,0,12,N,North
2024/4/30,2024,4,30,Tuesday,0,Sheung Shui,10.5,0,1,12,N,North
2024/5/1,2024,5,1,Wednesday,0,Sheung Shui,38.5,0,1,12,N,North
2024/5/2,2024,5,2,Thursday,0,Sheung Shui,0,0,0,12,N,North
2024/5/3,2024,5,3,Friday,0,Sheung Shui,0,0,0,12,N,North
2024/5/4,2024,5,4,Saturday,1,Sheung Shui,103,0,1,12,N,North
2024/5/5,2024,5,5,Sunday,1,Sheung Shui,5.5,0,1,12,N,North
2024/5/6,2024,5,6,Monday,0,Sheung Shui,0,0,0,12,N,North
2024/5/7,2024,5,7,Tuesday,0,Sheung Shui,0,0,0,12,N,North
2024/5/8,2024,5,8,Wednesday,0,Sheung Shui,0,0,0,12,N,North
2024/5/9,2024,5,9,Thursday,0,Sheung Shui,0,0,0,12,N,North
2024/5/10,2024,5,10,Friday,0,Sheung Shui,0,0,0,12,N,North
2024/5/11,2024,5,11,Saturday,1,Sheung Shui,0,0,0,12,N,North
2024/5/12,2024,5,12,Sunday,1,Sheung Shui,5.5,0,1,12,N,North
2024/5/13,2024,5,13,Monday,0,Sheung Shui,0,0,0,12,N,North
2024/5/14,2024,5,14,Tuesday,0,Sheung Shui,0,0,0,12,N,North
2024/5/15,2024,5,15,Wednesday,0,Sheung Shui,0,0,0,12,N,North
2024/5/16,2024,5,16,Thursday,0,Sheung Shui,0,0,0,12,N,North
2024/5/17,2024,5,17,Friday,0,Sheung Shui,0,0,0,12,N,North
2024/5/18,2024,5,18,Saturday,1,Sheung Shui,0,0,0,12,N,North
2024/5/19,2024,5,19,Sunday,1,Sheung Shui,8.5,0,1,12,N,North
2024/5/20,2024,5,20,Monday,0,Sheung Shui,10,0,1,12,N,North
2024/5/21,2024,5,21,Tuesday,0,Sheung Shui,35,0,1,12,N,North
2024/5/22,2024,5,22,Wednesday,0,Sheung Shui,3.5,0,1,12,N,North
2024/5/23,2024,5,23,Thursday,0,Sheung Shui,27.5,0,1,12,N,North
2024/5/24,2024,5,24,Friday,0,Sheung Shui,29,0,1,12,N,North
2024/5/25,2024,5,25,Saturday,1,Sheung Shui,7.5,0,1,12,N,North
2024/5/26,2024,5,26,Sunday,1,Sheung Shui,0.5,0,1,12,N,North
2024/5/27,2024,5,27,Monday,0,Sheung Shui,12.5,0,1,12,N,North
2024/5/28,2024,5,28,Tuesday,0,Sheung Shui,11.5,0,1,12,N,North
2024/5/29,2024,5,29,Wednesday,0,Sheung Shui,0,0,0,12,N,North
2024/5/30,2024,5,30,Thursday,0,Sheung Shui,2,0,1,12,N,North
2024/5/31,2024,5,31,Friday,0,Sheung Shui,44,0,1,12,N,North
2024/6/1,2024,6,1,Saturday,1,Sheung Shui,43.5,0,1,12,N,North
2024/6/2,2024,6,2,Sunday,1,Sheung Shui,5,0,1,12,N,North
2024/6/3,2024,6,3,Monday,0,Sheung Shui,11,0,1,12,N,North
2024/6/4,2024,6,4,Tuesday,0,Sheung Shui,0.5,0,1,12,N,North
2024/6/5,2024,6,5,Wednesday,0,Sheung Shui,0,0,0,12,N,North
2024/6/6,2024,6,6,Thursday,0,Sheung Shui,3,0,1,12,N,North
2024/6/7,2024,6,7,Friday,0,Sheung Shui,2.5,0,1,12,N,North
2024/6/8,2024,6,8,Saturday,1,Sheung Shui,5,0,1,12,N,North
2024/6/9,2024,6,9,Sunday,1,Sheung Shui,50,0,1,12,N,North
2024/6/10,2024,6,10,Monday,0,Sheung Shui,0,0,0,12,N,North
2024/6/11,2024,6,11,Tuesday,0,Sheung Shui,0,0,0,12,N,North
2024/6/12,2024,6,12,Wednesday,0,Sheung Shui,2,0,1,12,N,North
2024/6/13,2024,6,13,Thursday,0,Sheung Shui,0,0,0,12,N,North
2024/6/14,2024,6,14,Friday,0,Sheung Shui,70.5,0,1,12,N,North
2024/6/15,2024,6,15,Saturday,1,Sheung Shui,74,0,1,12,N,North
2024/6/16,2024,6,16,Sunday,1,Sheung Shui,1.5,0,1,12,N,North
2024/6/17,2024,6,17,Monday,0,Sheung Shui,5.5,0,1,12,N,North
2024/6/18,2024,6,18,Tuesday,0,Sheung Shui,10,0,1,12,N,North
2024/6/19,2024,6,19,Wednesday,0,Sheung Shui,0,0,0,12,N,North
2024/6/20,2024,6,20,Thursday,0,Sheung Shui,2.5,0,1,12,N,North
2024/6/21,2024,6,21,Friday,0,Sheung Shui,0,0,0,12,N,North
2024/6/22,2024,6,22,Saturday,1,Sheung Shui,2,0,1,12,N,North
2024/6/23,2024,6,23,Sunday,1,Sheung Shui,2.5,0,1,12,N,North
2024/6/24,2024,6,24,Monday,0,Sheung Shui,1.5,0,1,12,N,North
2024/6/25,2024,6,25,Tuesday,0,Sheung Shui,6.5,0,1,12,N,North
2024/6/26,2024,6,26,Wednesday,0,Sheung Shui,0,0,0,12,N,North
2024/6/27,2024,6,27,Thursday,0,Sheung Shui,0,0,0,12,N,North
2024/6/28,2024,6,28,Friday,0,Sheung Shui,0,0,0,12,N,North
2024/6/29,2024,6,29,Saturday,1,Sheung Shui,10,0,1,12,N,North
2024/6/30,2024,6,30,Sunday,1,Sheung Shui,6.5,0,1,12,N,North
2024/7/1,2024,7,1,Monday,0,Sheung Shui,0,0,0,12,N,North
2024/7/2,2024,7,2,Tuesday,0,Sheung Shui,11,0,1,12,N,North
2024/7/3,2024,7,3,Wednesday,0,Sheung Shui,0,0,0,12,N,North
2024/7/4,2024,7,4,Thursday,0,Sheung Shui,32,0,1,12,N,North
2024/7/5,2024,7,5,Friday,0,Sheung Shui,0,0,0,12,N,North
2024/7/6,2024,7,6,Saturday,1,Sheung Shui,0.5,0,1,12,N,North
2024/7/7,2024,7,7,Sunday,1,Sheung Shui,0,0,0,12,N,North
2024/7/8,2024,7,8,Monday,0,Sheung Shui,0,0,0,12,N,North
2024/7/9,2024,7,9,Tuesday,0,Sheung Shui,0,0,0,12,N,North
2024/7/10,2024,7,10,Wednesday,0,Sheung Shui,3,0,1,12,N,North
2024/7/11,2024,7,11,Thursday,0,Sheung Shui,2.5,0,1,12,N,North
2024/7/12,2024,7,12,Friday,0,Sheung Shui,6,0,1,12,N,North
2024/7/13,2024,7,13,Saturday,1,Sheung Shui,4,0,1,12,N,North
2024/7/14,2024,7,14,Sunday,1,Sheung Shui,2.5,0,1,12,N,North
2024/7/15,2024,7,15,Monday,0,Sheung Shui,14.5,0,1,12,N,North
2024/7/16,2024,7,16,Tuesday,0,Sheung Shui,7,0,1,12,N,North
2024/7/17,2024,7,17,Wednesday,0,Sheung Shui,19,0,1,12,N,North
2024/7/18,2024,7,18,Thursday,0,Sheung Shui,43,0,1,12,N,North
2024/7/19,2024,7,19,Friday,0,Sheung Shui,15,0,1,12,N,North
2024/7/20,2024,7,20,Saturday,1,Sheung Shui,9.5,0,1,12,N,North
2024/7/21,2024,7,21,Sunday,1,Sheung Shui,0,0,0,12,N,North
2024/7/22,2024,7,22,Monday,0,Sheung Shui,0.5,0,1,12,N,North
2024/7/23,2024,7,23,Tuesday,0,Sheung Shui,0,0,0,12,N,North
2024/7/24,2024,7,24,Wednesday,0,Sheung Shui,0,0,0,12,N,North
2024/7/25,2024,7,25,Thursday,0,Sheung Shui,0,0,0,12,N,North
2024/7/26,2024,7,26,Friday,0,Sheung Shui,29,0,1,12,N,North
2024/7/27,2024,7,27,Saturday,1,Sheung Shui,28.5,0,1,12,N,North
2024/7/28,2024,7,28,Sunday,1,Sheung Shui,52,0,1,12,N,North
2024/7/29,2024,7,29,Monday,0,Sheung Shui,34.5,0,1,12,N,North
2024/7/30,2024,7,30,Tuesday,0,Sheung Shui,5,0,1,12,N,North
2024/7/31,2024,7,31,Wednesday,0,Sheung Shui,38,0,1,12,N,North
2024/8/1,2024,8,1,Thursday,0,Sheung Shui,3,0,1,12,N,North
2024/8/2,2024,8,2,Friday,0,Sheung Shui,0,0,0,12,N,North
2024/8/3,2024,8,3,Saturday,1,Sheung Shui,0,0,0,12,N,North
2024/8/4,2024,8,4,Sunday,1,Sheung Shui,0,0,0,12,N,North
2024/8/5,2024,8,5,Monday,0,Sheung Shui,0,0,0,12,N,North
2024/8/6,2024,8,6,Tuesday,0,Sheung Shui,0.5,0,1,12,N,North
2024/8/7,2024,8,7,Wednesday,0,Sheung Shui,0,0,0,12,N,North
2024/8/8,2024,8,8,Thursday,0,Sheung Shui,0,0,0,12,N,North
2024/8/9,2024,8,9,Friday,0,Sheung Shui,0,0,0,12,N,North
2024/8/10,2024,8,10,Saturday,1,Sheung Shui,0,0,0,12,N,North
2024/8/11,2024,8,11,Sunday,1,Sheung Shui,0,0,0,12,N,North
2024/8/12,2024,8,12,Monday,0,Sheung Shui,13.5,0,1,12,N,North
2024/8/13,2024,8,13,Tuesday,0,Sheung Shui,1,0,1,12,N,North
2024/8/14,2024,8,14,Wednesday,0,Sheung Shui,8.5,0,1,12,N,North
2024/8/15,2024,8,15,Thursday,0,Sheung Shui,46.5,0,1,12,N,North
2024/8/16,2024,8,16,Friday,0,Sheung Shui,0,0,0,12,N,North
2024/8/17,2024,8,17,Saturday,1,Sheung Shui,56.5,0,1,12,N,North
2024/8/18,2024,8,18,Sunday,1,Sheung Shui,32.5,0,1,12,N,North
2024/8/19,2024,8,19,Monday,0,Sheung Shui,22,0,1,12,N,North
2024/8/20,2024,8,20,Tuesday,0,Sheung Shui,2,0,1,12,N,North
2024/8/21,2024,8,21,Wednesday,0,Sheung Shui,8,0,1,12,N,North
2024/8/22,2024,8,22,Thursday,0,Sheung Shui,0.5,0,1,12,N,North
2024/8/23,2024,8,23,Friday,0,Sheung Shui,0,0,0,12,N,North
2024/8/24,2024,8,24,Saturday,1,Sheung Shui,0,0,0,12,N,North
2024/8/25,2024,8,25,Sunday,1,Sheung Shui,0,0,0,12,N,North
2024/8/26,2024,8,26,Monday,0,Sheung Shui,0.5,0,1,12,N,North
2024/8/27,2024,8,27,Tuesday,0,Sheung Shui,0,0,0,12,N,North
2024/8/28,2024,8,28,Wednesday,0,Sheung Shui,32,0,1,12,N,North
2024/8/29,2024,8,29,Thursday,0,Sheung Shui,0.5,0,1,12,N,North
2024/8/30,2024,8,30,Friday,0,Sheung Shui,0,0,0,12,N,North
2024/8/31,2024,8,31,Saturday,1,Sheung Shui,10,0,1,12,N,North
2024/9/1,2024,9,1,Sunday,1,Sheung Shui,0,0,0,12,N,North
2024/9/2,2024,9,2,Monday,0,Sheung Shui,1.5,0,1,12,N,North
2024/9/3,2024,9,3,Tuesday,0,Sheung Shui,7.5,0,1,12,N,North
2024/9/4,2024,9,4,Wednesday,0,Sheung Shui,9,0,1,12,N,North
2024/9/5,2024,9,5,Thursday,0,Sheung Shui,10.5,0,1,12,N,North
2024/9/6,2024,9,6,Friday,0,Sheung Shui,119.5,0,1,12,N,North
2024/9/7,2024,9,7,Saturday,1,Sheung Shui,51.5,0,1,12,N,North
2024/9/8,2024,9,8,Sunday,1,Sheung Shui,74.5,0,1,12,N,North
2024/9/9,2024,9,9,Monday,0,Sheung Shui,0.5,0,1,12,N,North
2024/9/10,2024,9,10,Tuesday,0,Sheung Shui,0,0,0,12,N,North
2024/9/11,2024,9,11,Wednesday,0,Sheung Shui,0,0,0,12,N,North
2024/9/12,2024,9,12,Thursday,0,Sheung Shui,0,0,0,12,N,North
2024/9/13,2024,9,13,Friday,0,Sheung Shui,16,0,1,12,N,North
2024/9/14,2024,9,14,Saturday,1,Sheung Shui,5.5,0,1,12,N,North
2024/9/15,2024,9,15,Sunday,1,Sheung Shui,0,0,0,12,N,North
2024/9/16,2024,9,16,Monday,0,Sheung Shui,0,0,0,12,N,North
2024/9/17,2024,9,17,Tuesday,0,Sheung Shui,1.5,0,1,12,N,North
2024/9/18,2024,9,18,Wednesday,0,Sheung Shui,0,0,0,12,N,North
2024/9/19,2024,9,19,Thursday,0,Sheung Shui,0,0,0,12,N,North
2024/9/20,2024,9,20,Friday,0,Sheung Shui,2,0,1,12,N,North
2024/9/21,2024,9,21,Saturday,1,Sheung Shui,9,0,1,12,N,North
2024/9/22,2024,9,22,Sunday,1,Sheung Shui,11,0,1,12,N,North
2024/9/23,2024,9,23,Monday,0,Sheung Shui,25.5,0,1,12,N,North
2024/9/24,2024,9,24,Tuesday,0,Sheung Shui,59.5,0,1,12,N,North
2024/9/25,2024,9,25,Wednesday,0,Sheung Shui,10,0,1,12,N,North
2024/9/26,2024,9,26,Thursday,0,Sheung Shui,0,0,0,12,N,North
2024/9/27,2024,9,27,Friday,0,Sheung Shui,0,0,0,12,N,North
2024/9/28,2024,9,28,Saturday,1,Sheung Shui,11,0,1,12,N,North
2024/9/29,2024,9,29,Sunday,1,Sheung Shui,1,0,1,12,N,North
2024/9/30,2024,9,30,Monday,0,Sheung Shui,0,0,0,12,N,North
2024/10/1,2024,10,1,Tuesday,0,Sheung Shui,0,0,0,12,N,North
2024/10/2,2024,10,2,Wednesday,0,Sheung Shui,0,0,0,12,N,North
2024/10/3,2024,10,3,Thursday,0,Sheung Shui,0,0,0,12,N,North
2024/10/4,2024,10,4,Friday,0,Sheung Shui,0,0,0,12,N,North
2024/10/5,2024,10,5,Saturday,1,Sheung Shui,0,0,0,12,N,North
2024/10/6,2024,10,6,Sunday,1,Sheung Shui,0,0,0,12,N,North
2024/10/7,2024,10,7,Monday,0,Sheung Shui,0,0,0,12,N,North
2024/10/8,2024,10,8,Tuesday,0,Sheung Shui,0,0,0,12,N,North
2024/10/9,2024,10,9,Wednesday,0,Sheung Shui,0,0,0,12,N,North
2024/10/10,2024,10,10,Thursday,0,Sheung Shui,0,0,0,12,N,North
2024/10/11,2024,10,11,Friday,0,Sheung Shui,0,0,0,12,N,North
2024/10/12,2024,10,12,Saturday,1,Sheung Shui,1.5,0,1,12,N,North
2024/10/13,2024,10,13,Sunday,1,Sheung Shui,0,0,0,12,N,North
2024/10/14,2024,10,14,Monday,0,Sheung Shui,0,0,0,12,N,North
2024/10/15,2024,10,15,Tuesday,0,Sheung Shui,0,0,0,12,N,North
2024/10/16,2024,10,16,Wednesday,0,Sheung Shui,0,0,0,12,N,North
2024/10/17,2024,10,17,Thursday,0,Sheung Shui,0,0,0,12,N,North
2024/10/18,2024,10,18,Friday,0,Sheung Shui,0,0,0,12,N,North
2024/10/19,2024,10,19,Saturday,1,Sheung Shui,0,0,0,12,N,North
2024/10/20,2024,10,20,Sunday,1,Sheung Shui,0,0,0,12,N,North
2024/10/21,2024,10,21,Monday,0,Sheung Shui,0,0,0,12,N,North
2024/10/22,2024,10,22,Tuesday,0,Sheung Shui,0,0,0,12,N,North
2024/10/23,2024,10,23,Wednesday,0,Sheung Shui,0,0,0,12,N,North
2024/10/24,2024,10,24,Thursday,0,Sheung Shui,0,0,0,12,N,North
2024/10/25,2024,10,25,Friday,0,Sheung Shui,0,0,0,12,N,North
2024/10/26,2024,10,26,Saturday,1,Sheung Shui,0,0,0,12,N,North
2024/10/27,2024,10,27,Sunday,1,Sheung Shui,0,0,0,12,N,North
2024/10/28,2024,10,28,Monday,0,Sheung Shui,0,0,0,12,N,North
2024/10/29,2024,10,29,Tuesday,0,Sheung Shui,0,0,0,12,N,North
2024/10/30,2024,10,30,Wednesday,0,Sheung Shui,0,0,0,12,N,North
2024/10/31,2024,10,31,Thursday,0,Sheung Shui,0,0,0,12,N,North
2024/11/1,2024,11,1,Friday,0,Sheung Shui,0,0,0,12,N,North
2024/11/2,2024,11,2,Saturday,1,Sheung Shui,0,0,0,12,N,North
2024/11/3,2024,11,3,Sunday,1,Sheung Shui,0,0,0,12,N,North
2024/11/4,2024,11,4,Monday,0,Sheung Shui,0,0,0,12,N,North
2024/11/5,2024,11,5,Tuesday,0,Sheung Shui,0,0,0,12,N,North
2024/11/6,2024,11,6,Wednesday,0,Sheung Shui,0,0,0,12,N,North
2024/11/7,2024,11,7,Thursday,0,Sheung Shui,0,0,0,12,N,North
2024/11/8,2024,11,8,Friday,0,Sheung Shui,0,0,0,12,N,North
2024/11/9,2024,11,9,Saturday,1,Sheung Shui,0,0,0,12,N,North
2024/11/10,2024,11,10,Sunday,1,Sheung Shui,0,0,0,12,N,North
2024/11/11,2024,11,11,Monday,0,Sheung Shui,0,0,0,12,N,North
2024/11/12,2024,11,12,Tuesday,0,Sheung Shui,0,0,0,12,N,North
2024/11/13,2024,11,13,Wednesday,0,Sheung Shui,11,0,1,12,N,North
2024/11/14,2024,11,14,Thursday,0,Sheung Shui,20.5,0,1,12,N,North
2024/11/15,2024,11,15,Friday,0,Sheung Shui,26,0,1,12,N,North
2024/11/16,2024,11,16,Saturday,1,Sheung Shui,0.5,0,1,12,N,North
2024/11/17,2024,11,17,Sunday,1,Sheung Shui,11.5,0,1,12,N,North
2024/11/18,2024,11,18,Monday,0,Sheung Shui,0,0,0,12,N,North
2024/11/19,2024,11,19,Tuesday,0,Sheung Shui,18,0,1,12,N,North
2024/11/20,2024,11,20,Wednesday,0,Sheung Shui,41,0,1,12,N,North
2024/11/21,2024,11,21,Thursday,0,Sheung Shui,4.5,0,1,12,N,North
2024/11/22,2024,11,22,Friday,0,Sheung Shui,0,0,0,12,N,North
2024/11/23,2024,11,23,Saturday,1,Sheung Shui,0,0,0,12,N,North
2024/11/24,2024,11,24,Sunday,1,Sheung Shui,1,0,1,12,N,North
2024/11/25,2024,11,25,Monday,0,Sheung Shui,3.5,0,1,12,N,North
2024/11/26,2024,11,26,Tuesday,0,Sheung Shui,3,0,1,12,N,North
2024/11/27,2024,11,27,Wednesday,0,Sheung Shui,0,0,0,12,N,North
2024/11/28,2024,11,28,Thursday,0,Sheung Shui,0,0,0,12,N,North
2024/11/29,2024,11,29,Friday,0,Sheung Shui,0,0,0,12,N,North
2024/11/30,2024,11,30,Saturday,1,Sheung Shui,0,0,0,12,N,North
2024/12/1,2024,12,1,Sunday,1,Sheung Shui,0,0,0,12,N,North
2024/12/2,2024,12,2,Monday,0,Sheung Shui,0,0,0,12,N,North
2024/12/3,2024,12,3,Tuesday,0,Sheung Shui,0,0,0,12,N,North
2024/12/4,2024,12,4,Wednesday,0,Sheung Shui,0,0,0,12,N,North
2024/12/5,2024,12,5,Thursday,0,Sheung Shui,0,0,0,12,N,North
2024/12/6,2024,12,6,Friday,0,Sheung Shui,0,0,0,12,N,North
